Server_Workload,Inlet_Temperature,Outlet_Temperature,Ambient_Temperature,Cooling_Unit_Power_Consumption,Chiller_Usage,AHU_Usage,Total_Energy_Cost,Temperature_Deviation,Cooling_Strategy_Action,Output,Energy_Efficiency
67.828748,23.353513,27.79728,18.558731,0.7,64.063559,37.394609,0.08,5.44,'Boost All',3,'\'(90.144635-inf)\''
55.697975,22.664964,28.077526,24.742919,0.73,62.986286,45.245102,0.11,0.74,'Reduce AHU',1,'\'(-inf-80.703871]\''
52.330622,19.988668,25.892449,22.788099,0.73,60.550491,50.056084,0.1,1.21,'Boost All',3,'\'(-inf-80.703871]\''
59.96874,21.042348,25.677061,28.852067,0.83,69.305603,56.0627,0.11,4.85,'Increase Chiller',0,'\'(-inf-80.703871]\''
43.125178,17.035472,23.368928,25.198016,0.66,49.822978,52.560239,0.06,1.2,'Eco Mode',4,'\'(-inf-80.703871]\''
85.447405,22.752395,27.214368,23.15201,0.97,89.664488,50.992653,0.09,0.85,'Increase Chiller',0,'\'(80.703871-90.144635]\''
62.228296,22.170361,27.491097,22.487707,0.76,67.675551,44.049706,0.07,1.51,'Reduce AHU',1,'\'(80.703871-90.144635]\''
27.803151,17.100147,20.770116,23.265655,0.38,20,44.816607,0.04,0.73,'Reduce AHU',1,'\'(-inf-80.703871]\''
64.822429,19.510065,26.639288,21.487989,0.68,61.210026,37.976054,0.1,2.51,'Eco Mode',4,'\'(90.144635-inf)\''
60.827325,21.851486,27.293902,26.720052,0.81,66.057898,56.867804,0.1,2.72,'Increase Chiller',0,'\'(-inf-80.703871]\''
38.054462,20.251263,24.033282,25.499779,0.54,36.434683,50.535306,0.05,1.5,'Increase Chiller',0,'\'(-inf-80.703871]\''
12.125008,15.286758,21.132334,26.915626,0.44,20,55.724406,0.06,2.92,'Reduce AHU',1,'\'(-inf-80.703871]\''
67.136609,22.100529,30.701064,21.790441,0.76,70.793721,39.66939,0.09,2.21,'Boost All',3,'\'(80.703871-90.144635]\''
54.384449,22.149945,26.329875,20.945287,0.7,59.192907,44.638954,0.09,3.05,'Increase Chiller',0,'\'(-inf-80.703871]\''
91.377273,23.112447,28.20384,23.237723,0.88,82.235459,43.546951,0.11,0.76,'Boost All',3,'\'(90.144635-inf)\''
27.081932,17.63281,20.366803,24.069412,0.54,36.613426,49.130855,0.06,0.07,'Increase Chiller',0,'\'(-inf-80.703871]\''
44.099748,19.540114,22.117673,24.77311,0.67,52.245125,50.379288,0.09,0.77,'Eco Mode',4,'\'(-inf-80.703871]\''
86.068837,22.580837,26.64061,21.654733,0.85,76.591992,46.466889,0.12,2.35,'Eco Mode',4,'\'(90.144635-inf)\''
84.70831,24.194463,31.75404,24.649087,0.99,90.7107,53.119682,0.1,0.65,'Boost All',3,'\'(80.703871-90.144635]\''
45.040972,20.702677,26.667437,22.396482,0.58,43.970567,45.504849,0.07,1.6,'Eco Mode',4,'\'(-inf-80.703871]\''
82.575392,23.416374,28.920532,23.846756,0.95,89.443609,46.075143,0.11,0.15,Maintain,2,'\'(80.703871-90.144635]\''
64.693824,23.711701,28.734067,24.454579,0.77,65.244828,50.02477,0.07,0.45,'Reduce AHU',1,'\'(80.703871-90.144635]\''
44.66219,19.85412,23.520065,30.368559,0.68,46.017283,62.363692,0.08,6.37,'Boost All',3,'\'(-inf-80.703871]\''
44.533286,19.177527,24.621499,23.732551,0.54,36.561479,49.180559,0.04,0.27,'Boost All',3,'\'(80.703871-90.144635]\''
77.690273,23.259578,29.387925,22.649713,0.86,80.889975,42.955513,0.12,1.35,'Boost All',3,'\'(90.144635-inf)\''
63.974353,20.374024,24.17875,20.010217,0.78,69.765156,44.439648,0.1,3.99,Maintain,2,'\'(80.703871-90.144635]\''
81.85,23.078222,27.522425,22.939906,0.86,78.073428,47.114628,0.07,1.06,'Increase Chiller',0,'\'(90.144635-inf)\''
72.634473,21.502808,26.8499,21.842311,0.74,63.730863,46.930332,0.11,2.16,'Increase Chiller',0,'\'(90.144635-inf)\''
90.499194,24.520071,29.803928,26.485184,0.93,81.255831,56.91288,0.12,2.49,'Eco Mode',4,'\'(90.144635-inf)\''
57.393876,19.223851,23.3893,24.994229,0.63,48.607158,47.835955,0.09,0.99,'Eco Mode',4,'\'(90.144635-inf)\''
61.286041,20.107278,25.434806,26.394361,0.85,71.075784,56.981981,0.1,2.39,'Increase Chiller',0,'\'(-inf-80.703871]\''
59.493818,22.903944,28.046815,24.941642,0.78,66.20607,50.467651,0.08,0.94,'Boost All',3,'\'(-inf-80.703871]\''
82.522252,22.011113,30.1714,18.990272,0.88,85.361973,38.91783,0.13,5.01,Maintain,2,'\'(90.144635-inf)\''
88.208463,23.002972,25.361496,28.855803,1.04,93.010784,58.416758,0.14,4.86,'Boost All',3,'\'(80.703871-90.144635]\''
99.503908,25.572907,32.428115,23.966439,1.02,100,43.321064,0.09,0.03,'Increase Chiller',0,'\'(90.144635-inf)\''
78.442159,22.175471,28.733309,22.922877,0.88,80.447444,46.345078,0.13,1.08,'Eco Mode',4,'\'(80.703871-90.144635]\''
58.29267,18.707604,24.587095,23.522818,0.72,61.641188,45.233427,0.1,0.48,'Reduce AHU',1,'\'(80.703871-90.144635]\''
71.500725,21.686794,25.365059,30.389372,0.96,79.755009,64.206659,0.1,6.39,Maintain,2,'\'(-inf-80.703871]\''
40.394944,18.615537,23.74253,20.826182,0.59,45.909243,43.728063,0.07,3.17,'Increase Chiller',0,'\'(-inf-80.703871]\''
48.827889,17.139615,21.361329,20.499496,0.6,48.11406,43.917203,0.07,3.5,Maintain,2,'\'(80.703871-90.144635]\''
96.552312,26.100426,26.976171,27.421643,1.08,100,56.221158,0.09,3.42,Maintain,2,'\'(80.703871-90.144635]\''
90.507239,23.60545,28.576768,20.592627,0.99,99.486442,39.388317,0.12,3.41,'Increase Chiller',0,'\'(90.144635-inf)\''
71.743894,22.783823,26.295947,25.232911,0.8,69.899795,48.494208,0.11,1.23,'Reduce AHU',1,'\'(80.703871-90.144635]\''
85.322225,26.074396,30.348085,23.004645,0.94,86.931993,49.135366,0.11,1,'Eco Mode',4,'\'(90.144635-inf)\''
45.145927,19.697869,21.577272,22.596508,0.63,51.951815,42.765739,0.09,1.4,'Reduce AHU',1,'\'(-inf-80.703871]\''
35.469567,17.998548,24.982039,24.949504,0.54,34.286346,53.841704,0.06,0.95,'Boost All',3,'\'(-inf-80.703871]\''
60.179964,22.740912,26.347142,24.129334,0.72,59.85005,48.757605,0.11,0.13,'Reduce AHU',1,'\'(80.703871-90.144635]\''
51.766049,19.546742,21.113976,26.281984,0.73,57.575187,53.261741,0.06,2.28,'Increase Chiller',0,'\'(-inf-80.703871]\''
53.463069,20.742394,24.852798,24.745844,0.66,54.83957,44.897039,0.06,0.75,'Eco Mode',4,'\'(80.703871-90.144635]\''
63.828874,21.305542,27.393553,25.567423,0.77,61.81669,55.721426,0.08,1.57,Maintain,2,'\'(80.703871-90.144635]\''
66.397982,21.272883,26.136166,24.287042,0.81,69.490922,50.558568,0.1,0.29,'Boost All',3,'\'(80.703871-90.144635]\''
36.280427,18.766896,22.767978,26.085532,0.5,28.004488,55.314004,0.05,2.09,'Reduce AHU',1,'\'(-inf-80.703871]\''
31.89545,18.21002,22.962334,25.05186,0.45,23.382414,52.981495,0.06,1.05,'Reduce AHU',1,'\'(-inf-80.703871]\''
30.64503,19.23554,23.717749,18,0.36,24.005631,33.218886,0.05,6,'Eco Mode',4,'\'(80.703871-90.144635]\''
74.202914,23.632727,26.03583,26.671582,0.8,64.757711,56.040031,0.11,2.67,'Reduce AHU',1,'\'(90.144635-inf)\''
49.726609,20.328333,22.83037,25.264352,0.73,59.173857,50.596407,0.09,1.26,Maintain,2,'\'(-inf-80.703871]\''
81.592585,21.084902,26.710377,23.44855,0.96,89.77317,47.94999,0.11,0.55,'Increase Chiller',0,'\'(80.703871-90.144635]\''
43.79766,19.589514,24.900715,27.191322,0.6,40.858458,54.771493,0.08,3.19,'Boost All',3,'\'(-inf-80.703871]\''
48.317295,20.469248,24.343731,23.382455,0.58,40.96046,50.069822,0.06,0.62,'Reduce AHU',1,'\'(80.703871-90.144635]\''
64.119479,23.32076,26.931583,24.217977,0.76,63.81057,49.936048,0.1,0.22,Maintain,2,'\'(80.703871-90.144635]\''
83.739089,22.548825,28.45527,22.502438,0.94,91.814255,41.87564,0.11,1.5,'Eco Mode',4,'\'(80.703871-90.144635]\''
88.563063,24.408087,30.633473,25.466885,0.95,89.652962,46.219661,0.13,1.47,'Boost All',3,'\'(90.144635-inf)\''
72.755807,22.302755,27.446769,23.384191,0.87,79.69182,46.662357,0.08,0.62,Maintain,2,'\'(80.703871-90.144635]\''
33.515116,18.379457,25.575844,24.156805,0.57,40.032902,50.191845,0.05,0.16,Maintain,2,'\'(-inf-80.703871]\''
44.809023,18.737841,23.926654,23.256195,0.66,54.508289,44.249521,0.06,0.74,'Eco Mode',4,'\'(-inf-80.703871]\''
73.59607,22.237129,27.341908,27.073324,0.82,70.721343,50.545137,0.08,3.07,'Eco Mode',4,'\'(80.703871-90.144635]\''
46.704963,18.825484,28.198781,19.744168,0.6,48.599265,41.522652,0.07,4.26,'Eco Mode',4,'\'(-inf-80.703871]\''
50.506304,18.186462,22.773315,23.738264,0.61,46.478006,47.723501,0.07,0.26,'Increase Chiller',0,'\'(80.703871-90.144635]\''
49.888441,19.754255,26.230158,20.538394,0.56,45.04817,39.616617,0.08,3.46,'Reduce AHU',1,'\'(80.703871-90.144635]\''
63.098791,21.336197,27.4097,20.161426,0.72,66.611683,36.661371,0.1,3.84,'Boost All',3,'\'(80.703871-90.144635]\''
58.631205,19.821391,22.07307,23.652461,0.79,67.509342,50.094266,0.12,0.35,'Reduce AHU',1,'\'(-inf-80.703871]\''
34.341886,19.688031,25.780091,26.93292,0.5,31.664558,49.351844,0.06,2.93,Maintain,2,'\'(-inf-80.703871]\''
79.724025,24.276564,30.979371,25.857404,0.92,85.959094,47.309962,0.09,1.86,'Increase Chiller',0,'\'(80.703871-90.144635]\''
60.555272,21.299028,28.476104,23.509485,0.66,56.039595,42.054228,0.08,0.49,'Increase Chiller',0,'\'(90.144635-inf)\''
45.868075,20.600425,21.509097,18,0.57,48.387009,36.440124,0.07,6,Maintain,2,'\'(-inf-80.703871]\''
45.467075,19.174928,22.837154,23.352512,0.57,41.261422,48.587806,0.06,0.65,'Reduce AHU',1,'\'(-inf-80.703871]\''
67.968369,23.13609,26.989783,28.797255,0.89,73.720831,59.872893,0.09,4.8,'Eco Mode',4,'\'(-inf-80.703871]\''
43.186134,19.772029,24.411604,25.898261,0.58,39.266293,53.737632,0.05,1.9,'Increase Chiller',0,'\'(-inf-80.703871]\''
93.18518,24.071443,28.620242,23.148211,1.02,95.562995,50.973066,0.1,0.85,'Reduce AHU',1,'\'(90.144635-inf)\''
68.139725,21.13979,21.756446,20.48024,0.76,71.78794,36.363233,0.1,3.52,'Boost All',3,'\'(80.703871-90.144635]\''
63.694082,20.266848,24.75416,27.443471,0.76,61.41024,53.561881,0.09,3.44,'Increase Chiller',0,'\'(80.703871-90.144635]\''
58.953042,21.536018,27.164672,24.900044,0.74,63.315253,47.604196,0.08,0.9,'Increase Chiller',0,'\'(-inf-80.703871]\''
71.844189,20.403178,24.02013,23.806122,0.84,72.959212,52.16639,0.07,0.19,'Eco Mode',4,'\'(80.703871-90.144635]\''
76.959624,24.401371,28.185205,28.829434,0.84,70.166237,55.866819,0.08,4.83,'Boost All',3,'\'(90.144635-inf)\''
75.127121,22.896561,31.555857,27.881719,0.93,81.314514,56.182426,0.11,3.88,'Boost All',3,'\'(-inf-80.703871]\''
56.302151,20.145522,22.492402,22.674839,0.72,62.024897,43.879529,0.07,1.33,'Boost All',3,'\'(-inf-80.703871]\''
85.934365,23.676562,31.963298,26.79235,0.91,78.538306,56.641338,0.13,2.79,'Eco Mode',4,'\'(90.144635-inf)\''
70.284195,21.362473,27.266252,23.733707,0.79,70.428392,45.964515,0.07,0.27,'Eco Mode',4,'\'(80.703871-90.144635]\''
65.955427,20.34925,28.602162,27.374482,0.75,56.006412,59.475637,0.08,3.37,'Reduce AHU',1,'\'(80.703871-90.144635]\''
73.311597,19.981363,25.046546,20.854207,0.81,72.489978,46.339686,0.09,3.15,'Increase Chiller',0,'\'(90.144635-inf)\''
75.180928,22.173348,29.244895,22.983708,0.85,79.263934,42.796873,0.08,1.02,'Reduce AHU',1,'\'(80.703871-90.144635]\''
82.131514,23.92044,25.532492,20.921316,0.87,83.303689,41.551921,0.13,3.08,'Increase Chiller',0,'\'(90.144635-inf)\''
82.525575,24.409974,27.124086,21.834082,0.78,72.992743,39.047576,0.08,2.17,Maintain,2,'\'(90.144635-inf)\''
90.261272,22.177922,27.034459,20.354717,0.88,83.923463,40.984095,0.09,3.65,'Eco Mode',4,'\'(90.144635-inf)\''
10.41104,16.508953,21.221633,27.659404,0.46,20,59.524814,0.05,3.66,'Eco Mode',4,'\'(-inf-80.703871]\''
55.251805,21.359818,25.446435,21.194042,0.7,63.087367,38.489058,0.08,2.81,'Boost All',3,'\'(-inf-80.703871]\''
75.226945,23.210426,29.179018,20.185012,0.89,85.010228,42.055939,0.08,3.81,'Increase Chiller',0,'\'(80.703871-90.144635]\''
75.632996,19.554187,23.427753,25.162016,0.87,75.196234,54.069693,0.11,1.16,'Reduce AHU',1,'\'(80.703871-90.144635]\''
76.913935,22.209198,26.950313,22.827816,0.84,73.765063,50.065308,0.09,1.17,'Increase Chiller',0,'\'(90.144635-inf)\''
52.4689,20.819312,26.786198,19.920206,0.57,45.080955,40.969558,0.05,4.08,'Reduce AHU',1,'\'(90.144635-inf)\''
80.18068,23.42834,29.219396,22.900548,0.91,85.274627,44.638166,0.09,1.1,'Eco Mode',4,'\'(80.703871-90.144635]\''
48.272435,19.351993,25.176404,20.894535,0.66,58.090706,39.846212,0.09,3.11,'Increase Chiller',0,'\'(-inf-80.703871]\''
77.975896,21.660176,27.527885,22.65588,0.75,68.006737,42.165623,0.1,1.34,'Increase Chiller',0,'\'(90.144635-inf)\''
24.324858,18.087921,24.828826,18.281362,0.4,28.874271,34.25957,0.05,5.72,'Eco Mode',4,'\'(-inf-80.703871]\''
70.013622,19.762883,28.720181,23.129749,0.81,71.009427,49.138592,0.11,0.87,'Boost All',3,'\'(80.703871-90.144635]\''
41.348191,18.753126,21.398705,22.932697,0.52,34.916585,49.126769,0.05,1.07,Maintain,2,'\'(-inf-80.703871]\''
55.672982,19.719846,24.603886,26.175148,0.68,52.802153,52.235212,0.09,2.18,Maintain,2,'\'(80.703871-90.144635]\''
100,26.756274,31.762585,25.77935,1.04,100,47.870898,0.09,1.78,'Reduce AHU',1,'\'(90.144635-inf)\''
92.719527,25.302655,28.458926,26.13613,0.97,87.479791,54.741735,0.1,2.14,'Increase Chiller',0,'\'(90.144635-inf)\''
70.790991,21.936965,23.975432,18,0.77,72.686399,37.742913,0.08,6,'Eco Mode',4,'\'(90.144635-inf)\''
67.034784,19.721532,25.684224,26.555279,0.88,76.827278,53.799626,0.09,2.56,'Reduce AHU',1,'\'(-inf-80.703871]\''
88.0229,23.794072,28.523334,29.12803,1.08,97.155307,59.933002,0.12,5.13,'Boost All',3,'\'(80.703871-90.144635]\''
79.882541,22.703746,27.782264,27.87373,0.9,79.280519,53.290574,0.13,3.87,'Boost All',3,'\'(80.703871-90.144635]\''
52.48753,21.090412,25.652136,27.405788,0.74,59.230291,53.479578,0.08,3.41,'Boost All',3,'\'(-inf-80.703871]\''
83.119207,24.00192,31.692343,23.577636,0.86,74.532934,51.784128,0.1,0.42,Maintain,2,'\'(90.144635-inf)\''
83.861396,24.067457,28.64179,24.724202,0.93,84.91575,50.196606,0.12,0.72,Maintain,2,'\'(80.703871-90.144635]\''
97.494635,22.211353,32.077371,24.126636,0.99,96.115816,44.580663,0.09,0.13,'Boost All',3,'\'(90.144635-inf)\''
60.620968,21.897545,30.34703,27.798928,0.69,52.758841,53.509883,0.09,3.8,'Eco Mode',4,'\'(80.703871-90.144635]\''
51.644883,19.990862,23.313937,21.5926,0.68,56.826228,44.417265,0.07,2.41,'Increase Chiller',0,'\'(-inf-80.703871]\''
78.810158,20.960564,24.619249,18,0.81,78.397305,35.702078,0.12,6,'Eco Mode',4,'\'(90.144635-inf)\''
86.296181,24.71648,28.491947,22.063711,0.89,83.391224,45.466392,0.12,1.94,Maintain,2,'\'(90.144635-inf)\''
73.582235,21.482062,25.028598,26.870389,0.85,72.614744,53.556639,0.08,2.87,'Eco Mode',4,'\'(80.703871-90.144635]\''
50.009249,19.476903,21.531347,21.739967,0.68,55.33724,46.50106,0.1,2.26,'Eco Mode',4,'\'(-inf-80.703871]\''
41.898844,19.970814,26.283958,21.365811,0.61,48.528323,44.700439,0.05,2.63,'Eco Mode',4,'\'(-inf-80.703871]\''
72.09125,22.965466,29.637793,20.708509,0.79,75.369087,38.341161,0.11,3.29,'Reduce AHU',1,'\'(90.144635-inf)\''
38.588011,17.204507,22.123464,23.182532,0.45,30.11084,41.605638,0.06,0.82,Maintain,2,'\'(80.703871-90.144635]\''
52.324358,18.005997,23.176713,26.102098,0.64,46.48016,53.320278,0.08,2.1,'Reduce AHU',1,'\'(80.703871-90.144635]\''
98.23451,24.104619,27.391321,25.117896,1.05,100,50.446037,0.16,1.12,'Eco Mode',4,'\'(90.144635-inf)\''
64.506127,21.054994,26.307355,25.287769,0.82,72.489791,47.91005,0.08,1.29,'Increase Chiller',0,'\'(-inf-80.703871]\''
98.489348,24.335901,31.648193,23.037204,1.01,100,41.81539,0.11,0.96,'Reduce AHU',1,'\'(90.144635-inf)\''
100,23.774441,27.840834,18.457058,0.93,91.932783,39.408924,0.13,5.54,'Reduce AHU',1,'\'(90.144635-inf)\''
94.123326,25.197284,30.216038,19.074629,0.99,99.257243,38.766354,0.09,4.93,'Reduce AHU',1,'\'(90.144635-inf)\''
58.43625,19.825769,25.754146,33.417995,0.83,59.890753,70.375703,0.11,9.42,'Increase Chiller',0,'\'(-inf-80.703871]\''
80.775052,22.084874,26.606302,29.20649,0.93,78.09842,61.249594,0.12,5.21,'Eco Mode',4,'\'(80.703871-90.144635]\''
36.013546,18.273183,23.949816,22.265762,0.54,40.104538,44.392906,0.06,1.73,'Eco Mode',4,'\'(-inf-80.703871]\''
68.607808,22.565814,24.306667,20.023585,0.8,76.471347,38.32156,0.09,3.98,Maintain,2,'\'(80.703871-90.144635]\''
68.547813,21.544579,22.846808,26.344333,0.81,65.618332,57.277925,0.11,2.34,'Reduce AHU',1,'\'(80.703871-90.144635]\''
64.771081,21.299688,27.565584,24.084616,0.82,73.876855,46.032583,0.09,0.08,Maintain,2,'\'(-inf-80.703871]\''
38.597147,18.616745,25.255263,21.812738,0.45,31.274009,40.08941,0.06,2.19,'Eco Mode',4,'\'(80.703871-90.144635]\''
91.737854,23.479503,31.817121,25.053112,0.94,83.20802,54.53431,0.1,1.05,'Boost All',3,'\'(90.144635-inf)\''
75.007455,22.329563,28.115928,22.0385,0.74,67.186547,41.110228,0.11,1.96,'Increase Chiller',0,'\'(90.144635-inf)\''
56.67183,22.098093,29.163414,25.732271,0.78,65.948024,49.623961,0.11,1.73,'Eco Mode',4,'\'(-inf-80.703871]\''
66.584237,21.681468,25.979548,23.658332,0.71,59.041647,47.216059,0.1,0.34,Maintain,2,'\'(90.144635-inf)\''
84.462161,22.845031,30.148326,19.098492,0.87,85.563694,37.440463,0.1,4.9,'Reduce AHU',1,'\'(90.144635-inf)\''
55.577627,20.810235,26.125285,27.396241,0.71,57.214609,49.865698,0.06,3.4,'Eco Mode',4,'\'(-inf-80.703871]\''
13.020883,18.130788,20.278388,24.921375,0.42,21.105854,51.147426,0.06,0.92,'Reduce AHU',1,'\'(-inf-80.703871]\''
46.946852,20.639174,26.202543,24.794231,0.57,38.802495,51.366513,0.08,0.79,'Reduce AHU',1,'\'(80.703871-90.144635]\''
56.384678,22.401399,29.511232,24.644592,0.69,54.171038,50.353854,0.08,0.64,'Eco Mode',4,'\'(80.703871-90.144635]\''
56.566914,20.681752,29.465116,23.717165,0.72,57.964429,50.686699,0.09,0.28,'Boost All',3,'\'(-inf-80.703871]\''
26.188689,16.679495,22.506078,24.023989,0.5,33.937465,46.155812,0.05,0.02,'Boost All',3,'\'(-inf-80.703871]\''
97.515213,26.118092,29.332556,28.748598,1.07,95.129519,60.919872,0.11,4.75,'Increase Chiller',0,'\'(90.144635-inf)\''
100,24.354976,27.670351,21.549846,0.94,93.054396,38.52419,0.09,2.45,'Boost All',3,'\'(90.144635-inf)\''
97.871359,24.766349,28.848773,22.681349,1.03,100,45.404225,0.1,1.32,'Boost All',3,'\'(90.144635-inf)\''
59.482576,19.735036,24.241773,24.684176,0.64,51.855476,44.775152,0.07,0.68,'Boost All',3,'\'(90.144635-inf)\''
40.686092,16.691275,20.727041,23.739581,0.48,32.563728,44.590254,0.04,0.26,Maintain,2,'\'(80.703871-90.144635]\''
95.916419,26.697072,31.735276,26.673382,1,91.284792,53.040256,0.15,2.67,'Boost All',3,'\'(90.144635-inf)\''
69.468843,23.202165,26.08586,20.812695,0.74,68.975309,37.916631,0.11,3.19,'Increase Chiller',0,'\'(90.144635-inf)\''
84.883342,23.031747,27.106059,27.019139,0.97,89.618773,51.143806,0.08,3.02,'Increase Chiller',0,'\'(80.703871-90.144635]\''
73.436654,22.738671,22.738671,27.136903,0.94,81.313235,57.898738,0.13,3.14,'Boost All',3,'\'(-inf-80.703871]\''
44.001029,21.4708,30.717872,22.672321,0.59,48.407897,41.247898,0.08,1.33,'Reduce AHU',1,'\'(-inf-80.703871]\''
51.38824,19.4502,23.100505,25.440012,0.72,61.341052,45.987492,0.06,1.44,'Increase Chiller',0,'\'(-inf-80.703871]\''
79.041036,21.500358,24.080812,19.731667,0.88,84.928119,40.48055,0.11,4.27,Maintain,2,'\'(80.703871-90.144635]\''
63.636056,21.307646,25.120992,27.776656,0.82,68.942306,54.396672,0.08,3.78,'Boost All',3,'\'(-inf-80.703871]\''
74.816705,21.10252,26.271135,21.347215,0.85,80.918939,40.37649,0.12,2.65,'Eco Mode',4,'\'(80.703871-90.144635]\''
73.60604,21.760405,24.726539,19.27747,0.69,64.759785,34.428946,0.06,4.72,'Increase Chiller',0,'\'(90.144635-inf)\''
74.381146,24.592186,30.766624,22.488558,0.9,83.587595,46.625589,0.12,1.51,'Boost All',3,'\'(80.703871-90.144635]\''
58.44484,21.227304,24.096034,29.796764,0.75,59.464287,55.367951,0.07,5.8,'Increase Chiller',0,'\'(-inf-80.703871]\''
62.147133,22.06465,24.957523,22.73954,0.73,64.207159,43.38875,0.1,1.26,'Reduce AHU',1,'\'(80.703871-90.144635]\''
60.939535,20.134373,24.356574,23.078935,0.78,66.761352,48.405401,0.1,0.92,'Increase Chiller',0,'\'(-inf-80.703871]\''
67.872079,22.703197,26.575705,23.432221,0.81,70.905822,49.32315,0.08,0.57,'Eco Mode',4,'\'(80.703871-90.144635]\''
63.409325,22.569503,27.025713,18,0.62,56.41814,32.951633,0.07,6,'Eco Mode',4,'\'(90.144635-inf)\''
42.724523,19.216547,22.374223,23.118751,0.59,42.880651,49.370043,0.07,0.88,'Reduce AHU',1,'\'(-inf-80.703871]\''
89.799873,25.367454,33.869536,22.907784,0.96,92.978415,42.849684,0.09,1.09,'Eco Mode',4,'\'(90.144635-inf)\''
72.91661,22.58146,27.159428,23.495901,0.81,73.973559,44.318037,0.12,0.5,'Eco Mode',4,'\'(80.703871-90.144635]\''
85.391353,23.370527,26.68915,23.336833,0.91,81.741666,50.966681,0.13,0.66,'Eco Mode',4,'\'(90.144635-inf)\''
70.343633,24.264716,27.815262,22.737196,0.77,67.737665,45.762423,0.1,1.26,'Boost All',3,'\'(90.144635-inf)\''
65.662944,21.059866,23.87043,25.763066,0.76,64.927532,47.996942,0.06,1.76,Maintain,2,'\'(80.703871-90.144635]\''
76.291435,23.051231,27.49422,24.90151,0.83,71.294023,52.915504,0.12,0.9,'Reduce AHU',1,'\'(90.144635-inf)\''
58.71475,20.718125,25.760027,25.007217,0.7,58.262842,46.769359,0.1,1.01,'Boost All',3,'\'(80.703871-90.144635]\''
87.70996,24.143918,26.402741,23.857508,0.88,81.084813,45.338733,0.09,0.14,'Reduce AHU',1,'\'(90.144635-inf)\''
98.31237,24.247272,27.10943,28.562599,1.07,100,54.185031,0.09,4.56,'Eco Mode',4,'\'(90.144635-inf)\''
85.265926,23.890236,27.408353,25.547754,0.9,78.412282,54.962669,0.09,1.55,'Eco Mode',4,'\'(90.144635-inf)\''
63.41641,21.899549,25.001591,24.719386,0.79,65.510038,53.347879,0.08,0.72,'Increase Chiller',0,'\'(-inf-80.703871]\''
61.260306,22.11898,28.850934,25.851188,0.7,56.24497,49.663167,0.09,1.85,'Increase Chiller',0,'\'(80.703871-90.144635]\''
48.041912,19.392394,22.332714,23.942162,0.71,56.060225,52.583264,0.08,0.06,'Boost All',3,'\'(-inf-80.703871]\''
61.8376,22.068429,30.218935,23.823683,0.68,54.771639,47.898479,0.1,0.18,'Eco Mode',4,'\'(90.144635-inf)\''
44.996765,19.190313,22.496868,25.170838,0.66,49.700784,53.45156,0.06,1.17,Maintain,2,'\'(-inf-80.703871]\''
29.603012,18.072484,23.007988,22.148999,0.41,23.580954,43.351785,0.05,1.85,'Increase Chiller',0,'\'(-inf-80.703871]\''
35.335929,17.017739,22.635479,25.415874,0.62,44.792846,53.042889,0.08,1.42,'Increase Chiller',0,'\'(-inf-80.703871]\''
61.44341,21.523369,28.203537,19.149947,0.66,56.318594,41.242038,0.08,4.85,'Eco Mode',4,'\'(90.144635-inf)\''
79.750374,22.504138,24.800515,25.290739,0.84,73.895796,49.964431,0.07,1.29,'Eco Mode',4,'\'(90.144635-inf)\''
49.98172,20.742257,27.380771,22.830557,0.66,56.674996,41.904822,0.06,1.17,Maintain,2,'\'(-inf-80.703871]\''
43.769037,19.328122,24.268113,19.804741,0.6,50.167377,39.839091,0.06,4.2,'Eco Mode',4,'\'(-inf-80.703871]\''
63.894611,22.132823,25.741688,28.465678,0.85,70.17548,58.653304,0.12,4.47,'Eco Mode',4,'\'(-inf-80.703871]\''
100,24.77455,27.704073,21.916502,1,100,39.52363,0.15,2.08,Maintain,2,'\'(90.144635-inf)\''
73.246635,22.518474,28.266553,26.024725,0.87,78.913534,48.303542,0.08,2.02,'Eco Mode',4,'\'(80.703871-90.144635]\''
43.834212,18.297964,26.46938,20.565825,0.6,51.057628,38.288333,0.06,3.43,'Increase Chiller',0,'\'(-inf-80.703871]\''
88.643848,23.185243,29.462734,26.400107,0.93,82.28774,54.683202,0.08,2.4,'Boost All',3,'\'(90.144635-inf)\''
89.381637,24.942192,29.981857,20.997427,0.92,87.898126,42.817156,0.13,3,'Increase Chiller',0,'\'(90.144635-inf)\''
72.585998,22.613363,27.691343,26.418361,0.86,77.36186,48.007031,0.07,2.42,'Boost All',3,'\'(80.703871-90.144635]\''
44.192325,20.284535,23.657564,26.734199,0.56,39.256022,49.76946,0.06,2.73,'Boost All',3,'\'(-inf-80.703871]\''
52.510447,19.437056,30.698133,20.311722,0.61,48.620603,45.133758,0.09,3.69,Maintain,2,'\'(80.703871-90.144635]\''
56.690965,21.44306,24.196707,26.412528,0.7,55.058368,52.555351,0.09,2.41,'Increase Chiller',0,'\'(80.703871-90.144635]\''
82.394116,22.768476,28.949447,26.688088,1.02,92.173973,55.78343,0.13,2.69,'Increase Chiller',0,'\'(-inf-80.703871]\''
34.504052,19.057866,23.099129,25.353563,0.47,24.913371,53.828964,0.05,1.35,Maintain,2,'\'(-inf-80.703871]\''
77.474209,23.188475,30.707724,18.564848,0.79,78.524577,32.92397,0.09,5.44,'Reduce AHU',1,'\'(90.144635-inf)\''
